日付,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県
2021/5/5,25204,1663,1011,8191,536,1571,3608,8384,5468,6352,38872,33862,142921,54643,2432,1376,2639,915,1256,3975,6081,6640,34970,3958,3945,13160,85891,33565,6468,2281,380,365,4404,6375,1925,1421,1361,2439,1097,25051,1739,2263,4359,2099,2374,2358,12739
2021/5/6,25524,1701,1039,8223,542,1577,3646,8410,5484,6407,39051,33973,143511,54867,2452,1380,2676,921,1267,3984,6158,6669,35260,3990,3996,13290,86637,33845,6538,2304,383,366,4518,6491,1951,1430,1382,2450,1106,25310,1776,2305,4411,2146,2400,2403,12778
2021/5/7,25772,1725,1059,8260,558,1583,3717,8459,5520,6503,39289,34071,144419,55096,2480,1388,2723,934,1285,4031,6288,6717,35703,4044,4045,13436,87640,34338,6636,2323,390,367,4647,6581,1982,1442,1432,2469,1112,25779,1836,2364,4511,2224,2457,2461,12860
2021/5/8,26175,1768,1076,8307,581,1591,3788,8525,5571,6616,39573,34233,145545,55399,2529,1398,2803,945,1299,4077,6409,6782,36278,4091,4118,13556,88658,34905,6722,2342,394,372,4836,6762,2021,1463,1510,2491,1117,26297,1911,2429,4619,2317,2519,2512,12953
2021/5/9,26681,1781,1091,8339,596,1599,3860,8566,5600,6704,39852,34385,146578,55737,2566,1408,2866,954,1314,4114,6513,6834,36749,4146,4162,13715,89530,35269,6814,2359,401,375,4987,6957,2063,1479,1565,2501,1120,26826,1953,2479,4715,2391,2555,2558,13056
2021/5/10,27090,1813,1104,8353,601,1608,3928,8606,5628,6767,40007,34557,147152,55974,2589,1420,2916,960,1334,4129,6641,6889,37175,4171,4201,13810,90198,35540,6881,2370,403,379,5124,7137,2121,1493,1592,2533,1123,27198,1997,2529,4796,2466,2598,2597,13092
2021/5/11,27511,1838,1122,8386,620,1622,3968,8679,5650,6841,40285,34676,148076,56251,2644,1428,2957,962,1347,4154,6767,6956,37752,4216,4256,13925,91172,35916,6951,2389,405,385,5257,7306,2170,1506,1628,2555,1126,27601,2042,2563,4913,2525,2651,2649,13222
2021/5/12,28040,1873,1138,8439,643,1638,4061,8749,5682,6944,40544,34856,149047,56570,2693,1445,3028,963,1364,4192,6901,7046,38431,4265,4309,14073,92021,36297,7020,2414,406,394,5443,7526,2231,1526,1684,2567,1132,28235,2092,2603,5024,2590,2691,2710,13331
2021/5/13,28752,1895,1154,8457,650,1659,4114,8817,5731,7035,40833,35027,150058,56907,2742,1451,3084,972,1376,4228,7028,7167,39055,4310,4361,14229,92781,36656,7089,2442,422,406,5614,7738,2279,1542,1711,2587,1139,28737,2128,2648,5115,2666,2728,2762,13456
2021/5/14,29345,1926,1178,8490,669,1681,4154,8884,5782,7085,41089,35196,150911,57246,2772,1465,3129,978,1387,4271,7183,7265,39653,4361,4408,14394,93356,36970,7158,2454,425,414,5780,7946,2337,1549,1742,2601,1144,29209,2170,2677,5239,2768,2758,2808,13590
2021/5/15,29911,1942,1206,8522,684,1702,4214,8946,5825,7151,41335,35336,151682,57574,2814,1490,3174,987,1396,4311,7322,7385,40249,4424,4472,14533,94141,37268,7241,2471,434,424,5965,8182,2386,1558,1789,2612,1148,29730,2199,2711,5355,2830,2786,2842,13750
2021/5/16,30402,1952,1223,8553,688,1715,4245,9014,5845,7202,41551,35471,152225,57870,2848,1509,3233,989,1403,4351,7439,7468,40771,4461,4507,14673,94761,37534,7307,2483,436,433,6136,8390,2423,1571,1806,2620,1150,30234,2226,2724,5415,2888,2806,2871,13827
